2018-02-04 21:56:53,823 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:56:53,825 [DEBUG] Analyser.java: Question StringQuestion [value=yellow] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is false
2018-02-04 21:56:53,826 [DEBUG] Analyser.java: Question NumberQuestion [value=5.5] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:56:53,826 [DEBUG] Analyser.java: Question NumberQuestion [value=6.0] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is false
2018-02-04 21:59:25,053 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:59:46,945 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:59:56,070 [DEBUG] TrainingDataSet.java: Created a TrainingDataSet Fruits with properties: [Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,073 [DEBUG] Analyser.java: Calculate GiniValue of Question StringQuestion [value=yellow] in DataSet Fruits
2018-02-04 21:59:56,073 [DEBUG] TrainingDataSet.java: Key/Value color/yellow matches for this DataSet: Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,073 [DEBUG] Analyser.java: Created Subset Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]] for Question StringQuestion [value=yellow]
2018-02-04 21:59:56,074 [DEBUG] Analyser.java: Returning generated Label List [Banana1, Banana2]
2018-02-04 21:59:56,074 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana1 we found 1 matches
2018-02-04 21:59:56,074 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana2 we found 1 matches
2018-02-04 21:59:56,074 [DEBUG] Analyser.java: Calculated Impurity = 0.5
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Best Question with Gini 0.5
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Calculate GiniValue of Question StringQuestion [value=yellow] in DataSet Fruits
2018-02-04 21:59:56,075 [DEBUG] TrainingDataSet.java: Key/Value color/yellow matches for this DataSet: Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Created Subset Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]] for Question StringQuestion [value=yellow]
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Returning generated Label List [Banana1, Banana2]
2018-02-04 21:59:56,075 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana1 we found 1 matches
2018-02-04 21:59:56,076 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana2 we found 1 matches
2018-02-04 21:59:56,076 [DEBUG] Analyser.java: Calculated Impurity = 0.5
2018-02-04 21:59:56,076 [DEBUG] Analyser.java: Best Question with Gini 0.5
2018-02-04 22:00:04,723 [DEBUG] TrainingDataSet.java: Created a TrainingDataSet Fruits with properties: [Fruit [label=Apple, diameter=5.5, color=green], Fruit [label=Apple, diameter=6.0, color=red], Fruit [label=Lemon, diameter=4.5, color=yellow], Fruit [label=Lemon, diameter=4.5, color=orange]]
2018-02-04 22:00:04,728 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,408 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,409 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,409 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,410 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,410 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,410 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,410 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,411 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,411 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,411 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,412 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,412 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,412 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,413 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,413 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,413 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,414 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,414 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,415 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,415 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,415 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,416 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,416 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,416 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,417 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,417 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,417 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,418 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,418 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,419 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,420 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,421 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,421 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,422 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,422 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,423 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,423 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,423 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,424 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,424 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,425 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,425 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,425 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,426 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,427 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,427 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,428 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,428 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,429 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,430 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,430 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,431 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,431 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,432 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,433 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,433 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,434 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,434 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,435 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,435 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,436 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,437 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,438 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,438 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,439 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:01:03,439 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
